Date,Open,High,Low,Close,Volume
6/7/2019,7743.13,8127.63,7714.1,7957.43,0
6/8/2019,7956.18,8065,7798.54,7894.64,0
6/9/2019,7895.4,7971.8,7620.53,7649.37,0
6/10/2019,7647.42,8056.47,7534.41,7949.75,0
6/11/2019,7950.37,8049.41,7724.91,7914.06,0
6/12/2019,7914.3,8245.53,7834.98,8153.87,0
6/13/2019,8153.81,8324.65,8063.38,8311.87,0
6/14/2019,8312.73,8636.56,8180.75,8615.91,0
6/15/2019,8615.09,8902.8,8615.09,8822.41,0
6/16/2019,8822.4,9371.82,8801.8,9037.88,0
6/17/2019,9041.2,9413.55,8969.73,9289.34,0
6/18/2019,9289.17,9465.6,8942.66,9012.33,0
6/19/2019,9014.44,9227.21,8956.26,9227.21,0
6/20/2019,9229.34,9599.94,9221.28,9522.08,0
6/21/2019,9522.81,9944.32,9470.3,9927.71,0
6/22/2019,9927.23,11203.9,9868.08,10594.33,0
6/23/2019,10593.13,11283.03,10397.57,10949.62,0
6/24/2019,10939.94,11100.15,10559.29,10939.91,0
6/25/2019,10939.96,11566.64,10939.96,11551.72,0
6/26/2019,11548.2,13823.31,11522.58,12431.82,0
6/27/2019,12442.4,13312.24,10338.29,10747.18,0
6/28/2019,10749.54,12385.46,10748.38,12273.44,0
6/29/2019,12276.71,12429.24,11356.99,11944.37,0
6/30/2019,11943.97,12199.97,10863.7,11285.58,0
7/1/2019,11282.09,11282.64,10006.84,10583.24,0
7/2/2019,10572.29,10926.06,9682.19,10689.5,0
7/3/2019,10691.39,11565.89,10675.88,11409.87,0
7/4/2019,11408.44,12054.87,11396.62,11583.04,0
7/5/2019,11579.25,11706.39,10793.58,11078.43,0
7/6/2019,11081.97,11705.98,10850.33,11194.36,0
7/7/2019,11192.76,11601.69,11072.82,11538.22,0
7/8/2019,11538.89,12340.65,11339.3,12339.49,0
7/9/2019,12336.14,12804.58,12123.61,12554.47,0
7/10/2019,12556.98,13176.59,11572.61,11935.36,0
7/11/2019,11938.83,12189.42,11015.25,11302.49,0
7/12/2019,11299.94,11931.89,11102.86,11800.49,0
7/13/2019,11798.63,11851.85,10830.75,11024.69,0
7/14/2019,11026.64,11446.97,10332.21,10664.41,0
7/15/2019,10662.56,10943.73,9884.77,10749.7,0
7/16/2019,10757.05,11066.3,9401.02,9644.97,0
7/17/2019,9644.23,9974.82,9092.37,9824.56,0
7/18/2019,9826.58,10717.93,9295.15,10595.82,0
7/19/2019,10594.57,10775.2,10139.45,10563.13,0
7/20/2019,10567.43,11016.64,10399.94,10957.97,0
7/21/2019,10959.19,11084.81,10335.7,10568.3,0
7/22/2019,10568.8,10676.6,10079.55,10270.43,0
7/23/2019,10273.87,10348.61,9875.24,10125.24,0
7/24/2019,10123.99,10142.45,9539.69,9778.32,0
7/25/2019,9776.86,10183.78,9745.74,9899.11,0
7/26/2019,9898.23,9948.97,9668.59,9835.18,0
7/27/2019,9835.21,10191.65,9310.78,9508.68,0
7/28/2019,9508.79,9559.71,9351.51,9456.99,0
7/29/2019,9456.51,9710.61,9140.86,9504.78,0
7/30/2019,9505,9749.2,9394.72,9586.19,0
7/31/2019,9588.11,10117.81,9579.68,10050.3,0
8/1/2019,10049.75,10487.26,9895.78,10419.32,0
8/2/2019,10419.1,10666.38,10343,10427.8,0
8/3/2019,10425.89,10914.75,10419.71,10835.25,0
8/4/2019,10836.79,11032.27,10572.24,10966.15,0
8/5/2019,10964.54,11944.18,10952.14,11736.44,0
8/6/2019,11736.95,12316.04,11314.97,11373.26,0
8/7/2019,11369.96,12132.32,11224.74,11938.18,0
8/8/2019,11935.48,12018.14,11509.97,11720.99,0
8/9/2019,11722.26,12039.04,11676.67,11918.17,0
8/10/2019,11918.51,11971.2,11241.05,11303.51,0
8/11/2019,11304.26,11553.56,11119.32,11504.72,0
8/12/2019,11503.71,11583.27,11245.3,11393.48,0
8/13/2019,11393.42,11439.06,10769.29,10874.59,0
8/14/2019,10869.82,10902.91,10076.76,10193.32,0
8/15/2019,10195.32,10414.14,9501.36,10341.03,0
8/16/2019,10341.26,10543.94,9768.49,10447.58,0
8/17/2019,10447.68,10485.77,10015.93,10142.96,0
8/18/2019,10142.78,10512.08,10079.8,10424.56,0
8/19/2019,10426.84,10827.2,10279.3,10722.74,0
8/20/2019,10720.02,10955.86,10577.44,10796.13,0
8/21/2019,10798.93,10846.39,9873.79,10054.33,0
8/22/2019,10045.46,10230.3,9778.77,10141.55,0
8/23/2019,10143.6,10460.13,10055.72,10423.89,0
8/24/2019,10423.87,10457.4,9914.17,10076.27,0
8/25/2019,10075.87,10352.1,9907.2,10003.61,0
8/26/2019,10003.38,10625.62,9981.22,10269.92,0
8/27/2019,10270.92,10397.64,10040.24,10144.06,0
8/28/2019,10142.45,10280.49,9605.2,9728.75,0
8/29/2019,9729.56,9755.2,9346.83,9519.55,0
8/30/2019,9520.82,9698.3,9374.97,9598.6,0
8/31/2019,9598.57,9676.28,9512.24,9676.28,0
9/1/2019,9677.54,9778.03,9579.76,9711.99,0
9/2/2019,9711.92,10452.41,9711.92,10398.65,0
9/3/2019,10400.95,10769.58,10297.5,10698.73,0
9/4/2019,10698.59,10822.14,10394.08,10666.9,0
9/5/2019,10668.95,10695.84,10478.39,10559.76,0
9/6/2019,10560.67,10937.22,10231.35,10426.52,0
9/7/2019,10426.59,10572.76,10299.96,10531.56,0
9/8/2019,10529.25,10594.66,10294.86,10423.59,0
9/9/2019,10427.06,10508,10109.89,10289.21,0
9/10/2019,10289.34,10394.17,9969.85,10106.37,0
9/11/2019,10107.94,10238.04,9882.05,10174.91,0
9/12/2019,10171.65,10421.94,10057.8,10418.88,0
9/13/2019,10417.46,10469.84,10189.43,10308.09,0
9/14/2019,10308.25,10454.34,10265.07,10398.89,0
9/15/2019,10401,10423.85,10279.9,10305.35,0
9/16/2019,10305.65,10402.82,10107.56,10317.11,0
9/17/2019,10316.88,10353.42,10154.88,10225.39,0
9/18/2019,10224.73,10271.33,10112.5,10201.58,0
9/19/2019,10202.06,10364.92,9644.28,10276.53,0
9/20/2019,10277.56,10319.39,10073.69,10119.81,0
9/21/2019,10117.67,10192.25,9950.86,9991.75,0
9/22/2019,9989.46,10092.58,9872,10065.91,0
9/23/2019,10067.38,10095.79,9667.63,9757.05,0
9/24/2019,9754.21,9785.97,8133.82,8671.45,0
9/25/2019,8668.78,8797.54,8255.81,8600.7,0
9/26/2019,8602.19,8660.9,7757.63,8091.29,0
9/27/2019,8093.12,8302.48,7888.51,8243.04,0
9/28/2019,8244.87,8279.06,8049.12,8157.31,0
9/29/2019,8157.53,8339.86,7946.01,8060.48,0
9/30/2019,8059.37,8371.61,8059.37,8268.58,0
10/1/2019,8264.58,8534.94,8212.25,8326.56,0
10/2/2019,8326.83,8386.24,8187.44,8281.99,0
10/3/2019,8282.03,8433.03,8107.66,8196.2,0
10/4/2019,8195.6,8293.41,8025.8,8194.08,0
10/5/2019,8193.78,8231.62,8053.43,8170.43,0
10/6/2019,8169.84,8232.25,7843.53,7941.72,0
10/7/2019,7941.49,8317.48,7799.75,8213.83,0
10/8/2019,8213.52,8354.18,8128.58,8174.53,0
10/9/2019,8176.25,8689.94,8137.04,8568.1,0
10/10/2019,8568.55,8670.89,8470.1,8576.18,0
10/11/2019,8579.5,8814.95,8301.37,8327.47,0
10/12/2019,8327.54,8439.01,8263.71,8360.29,0
10/13/2019,8359.02,8487.6,8313.25,8463.4,0
10/14/2019,8321.64,8405.14,8229.2,8323.84,0
10/15/2019,8323.57,8425.43,8123.82,8164.06,0
10/16/2019,8162.64,8193.35,7951.8,7989.45,0
10/17/2019,7988.52,8140.67,7949.65,8086.75,0
10/18/2019,8086.55,8156.55,7854.73,7964.82,0
10/19/2019,7965.31,8099.09,7919.83,7974.74,0
10/20/2019,7973.65,8325.14,7911.67,8221.14,0
10/21/2019,8219.25,8350.88,8178.41,8229.02,0
10/22/2019,8225.23,8318.12,8105.38,8114.43,0
10/23/2019,8114.33,8132.5,7344.89,7447.06,0
10/24/2019,7446.9,7522.51,7372.01,7463.66,0
10/25/2019,7463.13,8773.37,7434.96,8607.31,0
10/26/2019,8607,10361.46,8600.05,9251.98,0
10/27/2019,9252.08,9798.36,9116.78,9573.31,0
10/28/2019,9582.56,9934.04,9284.78,9466.28,0
10/29/2019,9469.34,9561.44,9126.09,9465.96,0
10/30/2019,9464,9472.82,9018.3,9233.63,0
10/31/2019,9234.32,9415.03,8975.69,9135.13,0
11/1/2019,9134.76,9306.63,9072.95,9233.38,0
11/2/2019,9226.02,9397.1,9223.46,9315.29,0
11/3/2019,9317.79,9395.89,9109.24,9233.74,0
11/4/2019,9237.35,9564.96,9141.34,9400.36,0
11/5/2019,9400.37,9491.65,9200.9,9345.21,0
11/6/2019,9344.77,9451.8,9270.06,9349.77,0
11/7/2019,9346.78,9382.63,9117.77,9238.33,0
11/8/2019,9236.09,9263.73,8687.33,8815.92,0
11/9/2019,8814.84,8880.5,8736.14,8829.71,0
11/10/2019,8817.62,9124.75,8768.47,9099.11,0
11/11/2019,9099.31,9111.84,8626.18,8722.51,0
11/12/2019,8720.82,8861.9,8581.12,8779.07,0
11/13/2019,8780.44,8840.06,8721.81,8765.9,0
11/14/2019,8762.03,8810.64,8585.67,8660.65,0
11/15/2019,8660.49,8770.54,8399.72,8514.21,0
11/16/2019,8515.77,8538.84,8442.97,8495.65,0
11/17/2019,8492.54,8636.73,8421.02,8555.82,0
11/18/2019,8555.74,8562.32,8080.38,8218.78,0
11/19/2019,8218.4,8223.51,8026.91,8142.49,0
11/20/2019,8142.49,8229.45,8047.88,8098.46,0
11/21/2019,8099.22,8132.88,7438.61,7631.28,0
11/22/2019,7631.77,7716.87,6820.53,7282.83,0
11/23/2019,7279.19,7364.23,7120.71,7327.02,0
11/24/2019,7326.9,7361.87,6961.43,7057.84,0
11/25/2019,7056.29,7381.46,6561.6,7224.46,0
11/26/2019,7224.28,7344.1,7044.7,7158.25,0
11/27/2019,7158.25,7676.96,6877.2,7553.51,0
11/28/2019,7555.17,7661.6,7397.3,7403.75,0
11/29/2019,7409.11,7865.56,7390.13,7751.55,0
11/30/2019,7753.52,7817.61,7487.7,7567.19,0
12/1/2019,7567.21,7583.84,7262.64,7404.17,0
12/2/2019,7404.15,7464.66,7194.44,7350.45,0
12/3/2019,7350.6,7418.23,7261.09,7329.16,0
12/4/2019,7330.14,7757.98,7113.67,7225.78,0
12/5/2019,7226.27,7488.87,7176.53,7413.96,0
12/6/2019,7414.15,7601.2,7332.85,7537.64,0
12/7/2019,7536.85,7622.23,7503.38,7547.91,0
12/8/2019,7548.58,7592.33,7415.46,7573.33,0
12/9/2019,7573.03,7661.31,7306.74,7349.5,0
12/10/2019,7349.47,7395.22,7184.23,7252.82,0
12/11/2019,7254.76,7284.7,7171.02,7213.93,0
12/12/2019,7216.06,7301.13,7108.74,7203.83,0
12/13/2019,7204.54,7305.37,7198.36,7250.99,0
12/14/2019,7251.42,7283.58,7033.63,7104.33,0
12/15/2019,7104.31,7185.62,7030.7,7137.45,0
12/16/2019,7137.11,7171.09,6870.63,6907.15,0
12/17/2019,6906.22,6947.27,6596.57,6605.21,0
12/18/2019,6602.64,7367.05,6451.5,7367.05,0
12/19/2019,7405.42,7437.66,7057.85,7164.23,0
12/20/2019,7162.72,7233.9,7094.54,7211.61,0
12/21/2019,7209.95,7213.06,7136.49,7167.17,0
12/22/2019,7167.25,7467.14,7143.26,7416.47,0
12/23/2019,7416.44,7694.44,7277.21,7301.59,0
12/24/2019,7299.85,7427.74,7175.58,7252.81,0
12/25/2019,7252.22,7280.05,7132.3,7227.48,0
12/26/2019,7223.59,7439.62,7168.87,7209.49,0
12/27/2019,7208.42,7267.46,7087.77,7249.33,0
12/28/2019,7249.92,7367.72,7239.5,7326.37,0
12/29/2019,7325.35,7539.04,7295.5,7410.48,0
12/30/2019,7411.01,7431.7,7224.87,7272.75,0
12/31/2019,7273.15,7323.56,7141.98,7189.43,0
1/1/2020,7187.75,7267.08,7171.82,7211.21,0
1/2/2020,7203.58,7223.02,6946.18,6979.07,0
1/3/2020,6979.05,7405.41,6882.62,7307.53,0
1/4/2020,7307.18,7401.68,7280.41,7353.26,0
1/5/2020,7354.24,7500.83,7332.62,7355.25,0
1/6/2020,7355.62,7754.75,7336.35,7727.39,0
1/7/2020,7722.68,8190.89,7722.68,8041.89,0
1/8/2020,8042.88,8457.01,7877.96,8068.51,0
1/9/2020,8068.6,8109.66,7758.39,7810.08,0
1/10/2020,7811.42,8135.78,7687.55,8089.62,0
1/11/2020,8090.56,8285.98,8013.96,8076.12,0
1/12/2020,8075.96,8183.69,7972.39,8155.78,0
1/13/2020,8157.01,8198.97,8057.58,8122.41,0
1/14/2020,8121.36,8836.94,8104.42,8746.92,0
1/15/2020,8738.07,8889.37,8561.03,8846.82,0
1/16/2020,8845.06,8857.83,8587.4,8714.37,0
1/17/2020,8714.08,9003.43,8665.99,8924.98,0
1/18/2020,8923.42,8973.95,8807.88,8941.74,0
1/19/2020,8941.86,9176.7,8510.61,8636.45,0
1/20/2020,8636.3,8737.31,8525,8653.09,0
1/21/2020,8644.38,8767.61,8480.43,8714.72,0
1/22/2020,8713.23,8791.54,8585.37,8647.09,0
1/23/2020,8647.1,8678.87,8292.12,8402.73,0
1/24/2020,8404.32,8515.44,8226,8455.93,0
1/25/2020,8456.61,8462.65,8263.42,8349.44,0
1/26/2020,8348.03,8603.81,8303.15,8564.38,0
1/27/2020,8565.12,8987.48,8563.12,8896.41,0
1/28/2020,8898.06,9181.73,8881.61,9142.73,0
1/29/2020,9143.95,9429.13,9117.96,9329.68,0
1/30/2020,9329.72,9559.04,9193.82,9554.64,0
1/31/2020,9557.75,9559.58,9211.87,9397.12,0
2/1/2020,9398.1,9455.61,9296.87,9372.78,0
2/2/2020,9372.66,9469.59,9171.78,9392.97,0
2/3/2020,9391.22,9602.18,9234.61,9273.94,0
2/4/2020,9273.29,9346.98,9089.96,9180.92,0
2/5/2020,9180.71,9745.63,9156.8,9622.73,0
2/6/2020,9622.81,9852.31,9534.37,9677.88,0
2/7/2020,9676.87,9863.62,9657.23,9792.8,0
2/8/2020,9792.65,9935.87,9665.42,9914.39,0
2/9/2020,9913.46,10161.31,9882.13,10113.05,0
2/10/2020,10112.27,10185.09,9762.66,9839.53,0
2/11/2020,9841.06,10365.64,9716.75,10229.9,0
2/12/2020,10229.2,10470.1,10215.39,10353.92,0
2/13/2020,10353.26,10499.54,10091.46,10214.64,0
2/14/2020,10213.8,10387.37,10105.65,10364.16,0
2/15/2020,10363.47,10387.79,9797.13,9924.81,0
2/16/2020,9924.8,10041.16,9640.84,9872.16,0
2/17/2020,9875.03,9993.59,9485.68,9636.3,0
2/18/2020,9634.52,10270.79,9620.75,10181.53,0
2/19/2020,10180.67,10296.28,9355.55,9691.02,0
2/20/2020,9690.09,9694.5,9410.69,9628.55,0
2/21/2020,9628.61,9765.34,9582.36,9677.7,0
2/22/2020,9676.69,9726.73,9578.48,9686.48,0
2/23/2020,9683.12,10010.19,9669.93,9925.76,0
2/24/2020,9930.66,10018.69,9497.04,9650.26,0
2/25/2020,9649.06,9680.98,9263.9,9388.37,0
2/26/2020,9390.18,9390.43,8658.66,8798.22,0
2/27/2020,8795.68,8977.62,8542.53,8805.91,0
2/28/2020,8797.66,8907.9,8455.92,8796.17,0
2/29/2020,8802.25,8818.59,8608.11,8655.5,0
3/1/2020,8655.77,8775.71,8445.67,8565.58,0
3/2/2020,8568.82,8980.82,8523.16,8941.39,0
3/3/2020,8936.53,8939.89,8680.59,8792.87,0
3/4/2020,8791.22,8862.82,8695.82,8765.47,0
3/5/2020,8766.56,9178.43,8761.22,9082.8,0
3/6/2020,9082.49,9183.12,9015.72,9125.93,0
3/7/2020,9126.1,9216.51,8882.64,8945.86,0
3/8/2020,8945.78,8947.83,8191.88,8194.35,0
3/9/2020,8191.99,8264.82,7665.32,7894.55,0
3/10/2020,7891.96,8164.18,7761.11,7972.45,0
3/11/2020,7971.21,7996.26,7618.7,7983.29,0
3/12/2020,7976.18,7989.08,5587.25,5804.22,0
3/13/2020,5808.99,5982.35,3953.37,5664.34,0
3/14/2020,5663.01,5762,5204.51,5292.41,0
3/15/2020,5286.12,5951.2,5073.58,5362.88,0
3/16/2020,5359.53,5448.2,4459.22,4945.02,0
3/17/2020,4947.51,5561.43,4927.98,5464,0
3/18/2020,5460.8,5463.67,5033.38,5364.51,0
3/19/2020,5365.51,6415.91,5268.33,6300.94,0
3/20/2020,6303.2,6921.28,5703.98,6192.29,0
3/21/2020,6171.54,6459.65,5894.61,6175.12,0
3/22/2020,6175.12,6410.9,5812.01,5884.5,0
3/23/2020,5884.5,6614.56,5703.64,6469.2,0
3/24/2020,6469.2,6837.2,6408.98,6786.43,0
3/25/2020,6786.04,6978.39,6483.69,6676.03,0
3/26/2020,6699.66,6792.73,6543.99,6726.52,0
3/27/2020,6723.31,6871.65,6596.34,6685.97,0
3/28/2020,6684.98,6684.98,6061.28,6229.96,0
3/29/2020,6229.08,6286.87,5883.82,5914.65,0
3/30/2020,5912.8,6578.29,5874.97,6545.53,0
3/31/2020,6547.7,6614.08,6354.48,6458.95,0
4/1/2020,6458.39,6468.38,6171.55,6376.67,0
4/2/2020,6376.75,7234.86,6375.42,6844.73,0
4/3/2020,6841.24,7043.56,6622.82,6738.37,0
4/4/2020,6739.64,6993.65,6681.78,6878.93,0
4/5/2020,6881.11,6909.72,6692.04,6768.56,0
4/6/2020,6768.65,7318.78,6768.65,7299.91,0
4/7/2020,7300.54,7460.26,7085.64,7185.13,0
4/8/2020,7179.96,7423.58,7141.61,7334.54,0
4/9/2020,7335.15,7395.43,7129.89,7317.62,0
4/10/2020,7319.58,7322.25,6764.19,6906.14,0
4/11/2020,6905.45,6955.1,6786.12,6874.99,0
4/12/2020,6876.99,7199.78,6802.88,7131.02,0
4/13/2020,7131.09,7150.12,6614.68,6843.65,0
4/14/2020,6845.05,6985.52,6777.86,6861.58,0
4/15/2020,6863.38,6937.04,6697.41,6743.5,0
4/16/2020,6743.32,7127.56,6493.53,7081.18,0
4/17/2020,7081.09,7203.68,7006.2,7052.61,0
4/18/2020,7052.53,7274.71,7034.38,7230.87,0
4/19/2020,7230.93,7301.82,7072.6,7205.19,0
4/20/2020,7201.81,7222.48,6772.31,6861.8,0
4/21/2020,6860.42,6947.49,6781.25,6902.73,0
4/22/2020,6903.1,7164.36,6831.66,7102.66,0
4/23/2020,7102.77,7726.49,7041.81,7602.88,0
4/24/2020,7600.1,7606.41,7414.86,7515.94,0
4/25/2020,7512.97,7704.84,7448.13,7532.02,0
4/26/2020,7532.02,7705.21,7506.62,7633.16,0
4/27/2020,7634.78,7789.4,7590.36,7739.75,0
4/28/2020,7737.57,7790.82,7673.01,7739.38,0
4/29/2020,7737.76,8945.91,7730.76,8868.36,0
4/30/2020,8867.43,9457.54,8420.88,8766.97,0
5/1/2020,8764.21,9062.29,8601.95,8847.22,0
5/2/2020,8849.01,9012.25,8777.69,8938.49,0
5/3/2020,8936.93,9197.17,8739.56,8862.19,0
5/4/2020,8860.19,8962.39,8539.04,8952.17,0
5/5/2020,8952.3,9116.41,8785.25,8972.98,0
5/6/2020,8972.68,9391.01,8924.47,9293.71,0
5/7/2020,9293.51,9961.47,9059.18,9883.19,0
5/8/2020,9882.01,10061.09,9735.91,10011.07,0
5/9/2020,10012.92,10015.45,9528.95,9607.33,0
5/10/2020,9607.63,9673.92,8258.16,8726.03,0
5/11/2020,8724.44,9155.83,8242.53,8577.82,0
5/12/2020,8578.46,8974.82,8513.19,8751.62,0
5/13/2020,8752.91,9406.17,8752.91,9363.05,0
5/14/2020,9361.78,9933.09,9266.52,9781.12,0
5/15/2020,9779.64,9844.79,9163.55,9414.35,0
5/16/2020,9416.91,9575.1,9227.65,9383.53,0
5/17/2020,9383.32,9883.98,9337.27,9761.77,0
5/18/2020,9761.56,9940.71,9502.07,9683.76,0
5/19/2020,9683.67,9890.48,9480.02,9684.7,0
5/20/2020,9684.32,9828.37,9329.82,9549.99,0
5/21/2020,9549.93,9567.93,8812.57,9101.77,0
5/22/2020,9101.83,9262.58,8940.3,9206.07,0
5/23/2020,9206.26,9310.17,9102.99,9228.94,0
5/24/2020,9229.05,9306.63,8867.25,9055.57,0
5/25/2020,9058.01,9070.08,8642.57,8900.96,0
5/26/2020,8901.53,9011.05,8706.55,8849.2,0
5/27/2020,8847.34,9217.09,8807.15,9066.03,0
5/28/2020,9066.34,9523.58,9062.74,9439.21,0
5/29/2020,9437.5,9616.93,9346.95,9390.35,0
5/30/2020,9392.19,9578.52,9340.6,9482.7,0
5/31/2020,9483.14,9735.11,9429.2,9463.44,0
6/1/2020,9463.42,9688.51,9403.63,9651.85,0
6/2/2020,9653.98,10357.59,9349.83,9523.86,0
6/3/2020,9523.87,9627.65,9416.19,9583.71,0
6/4/2020,9584.53,9872.94,9471.57,9777.66,0
6/5/2020,9777.92,9852.65,9620.66,9660.67,0
6/6/2020,9662.82,9728.34,9537.12,9695.04,0
6/7/2020,9695.2,9802.38,9412.28,9710.79,0
6/8/2020,9710.78,9788.91,9660.75,9712.79,0
6/9/2020,9711.31,9877.63,9611.18,9822.91,0
6/10/2020,9822.93,9987.37,9709.39,9854.13,0
6/11/2020,9855.21,9969.57,9095.89,9345.62,0
6/12/2020,9345.14,9547.68,9239.78,9439.64,0
6/13/2020,9440.23,9490.34,9366.23,9424.64,0
6/14/2020,9425.01,9479.33,9316.89,9338.84,0
6/15/2020,9340.39,9497.16,8910.56,9437.14,0
6/16/2020,9437.39,9581.72,9383.65,9507.66,0
6/17/2020,9506.29,9548.34,9247.23,9409.8,0
6/18/2020,9409.64,9479.47,9277.98,9366.75,0
6/19/2020,9365.07,9419.9,9239.6,9324.16,0
6/20/2020,9324.94,9352.55,9184.09,9339.38,0
6/21/2020,9339.37,9413.96,9305.03,9328.56,0
6/22/2020,9328.63,9773.86,9282.75,9690.25,0
6/23/2020,9689.26,9720.09,9581.07,9649.24,0
6/24/2020,9648.6,9664.38,9209,9265.66,0
6/25/2020,9265.2,9328.81,9005.67,9301.57,0
6/26/2020,9301.64,9309.94,9045.11,9174.83,0
6/27/2020,9175.15,9199.68,8869.99,9059.03,0
6/28/2020,9059.18,9189.3,8946.54,9124.24,0
6/29/2020,9124.89,9233.84,9027.25,9212.15,0
6/30/2020,9210.95,9232.66,9069.9,9163.73,0
7/1/2020,9163.43,9299.29,9097.79,9243.83,0
7/2/2020,9243.86,9267.63,8956.73,9152.23,0
7/3/2020,9141.33,9144.84,9059.2,9100.2,0
7/4/2020,9100.65,9195.86,9050.04,9125.2,0
7/5/2020,9125.2,9152.86,8941.13,9040.05,0
7/6/2020,9039.31,9350.81,9039.31,9284.22,0
7/7/2020,9280.13,9375.67,9209.21,9248.45,0
7/8/2020,9246.92,9471.56,9236.79,9434.18,0
7/9/2020,9435.22,9468.36,9171.47,9253.41,0
7/10/2020,9253.93,9255.25,9128.87,9216.37,0
7/11/2020,9219.61,9316.6,9189.03,9224.6,0
7/12/2020,9224.59,9337.38,9170.74,9268.97,0
7/13/2020,9269.46,9336.28,9203.01,9249.25,0
7/14/2020,9249.72,9279.27,9118.97,9244.36,0
7/15/2020,9243.73,9272.45,9162.02,9226.55,0
7/16/2020,9227.16,9230.14,9037.89,9126.44,0
7/17/2020,9126.58,9181.93,9083.27,9154.51,0
7/18/2020,9150.16,9204.08,9126.06,9181.37,0
7/19/2020,9180.47,9186.03,9114,9175.75,0
7/20/2020,9175.91,9232.19,9137.99,9174.18,0
7/21/2020,9174.11,9430.5,9161.04,9383.57,0
7/22/2020,9381.85,9394.34,9293.14,9381.49,0
7/23/2020,9383.91,9673.04,9376.78,9618.66,0
7/24/2020,9619.07,9647.78,9477.32,9611.2,0
7/25/2020,9610.84,9743.85,9531.02,9701.95,0
7/26/2020,9702.46,10138.4,9659.72,9888.63,0
7/27/2020,9889.27,11132.18,9889.27,11125.84,0
7/28/2020,11123.26,11395.93,10604.47,11025.21,0
7/29/2020,11023.71,11348.34,10857.62,11297.07,0
7/30/2020,11301.23,11319.1,10876.92,11097.26,0
7/31/2020,11097.37,11453.32,10984.01,11397.67,0
8/1/2020,11398.61,11873.91,11241.8,11772.18,0
8/2/2020,11772.95,12105.74,10727.87,11136.86,0
8/3/2020,11137.39,11475.67,10955.56,11222.75,0
8/4/2020,11183.99,11414.43,11028.59,11241.09,0
8/5/2020,11236.37,11790.62,11105.46,11779.11,0
8/6/2020,11779.73,11909.57,11560.63,11747.23,0
8/7/2020,11747.95,11911.96,11354.17,11602.49,0
8/8/2020,11603.79,11810.8,11536.43,11765.41,0
8/9/2020,11765.16,11802.09,11535.28,11648.47,0
8/10/2020,11650.41,12072.04,11644.6,11839.01,0
8/11/2020,11843.57,11939.88,11141.58,11302.45,0
8/12/2020,11299.68,11620.8,11188.04,11509.61,0
8/13/2020,11509.1,11733.09,11286.85,11697.92,0
8/14/2020,11697.43,11861.68,11660.86,11773.93,0
8/15/2020,11773.56,11981.62,11701.3,11914.37,0
8/16/2020,11914.82,11974.85,11702,11862.5,0
8/17/2020,11861.52,12474.48,11776.08,12334.97,0
8/18/2020,12335.31,12412.6,11863.74,12075.01,0
8/19/2020,12075.45,12086.86,11598.2,11715.81,0
8/20/2020,11715.01,11888.57,11680.89,11832.75,0
8/21/2020,11833.81,11882.15,11497.77,11527.98,0
8/22/2020,11534.38,11681.18,11379.9,11673.58,0
8/23/2020,11673.03,11712.15,11521.89,11671.43,0
8/24/2020,11671.41,11827.45,11597.69,11759.31,0
8/25/2020,11759.34,11786.73,11134.75,11312.77,0
8/26/2020,11311.49,11541.3,11261.21,11476.86,0
8/27/2020,11476.9,11590.33,11139.28,11289.13,0
8/28/2020,11291.76,11553.2,11270.53,11500.96,0
8/29/2020,11498.69,11585.9,11436.44,11513.18,0
8/30/2020,11513.72,11687.99,11470.24,11607.49,0
8/31/2020,11609.02,11775.01,11586.39,11638.05,0
9/1/2020,11639.59,12054.87,11544.94,12027.41,0
9/2/2020,12027.43,12049.18,11220.42,11387.62,0
9/3/2020,11387.62,11466.31,10514.61,10734.17,0
9/4/2020,10734.17,10760.16,10021.07,10561.84,0
9/5/2020,10563.61,10594.72,9884.21,10094.72,0
9/6/2020,10097.16,10359.63,9978.55,10329.05,0
9/7/2020,10329.34,10354.48,9895.68,10160.76,0
9/8/2020,10160.75,10443.72,9939.63,10029.85,0
9/9/2020,10030.92,10348.46,9868.75,10245.04,0
9/10/2020,10245.6,10493.28,10191.51,10351.49,0
9/11/2020,10351.05,10380.78,10216.81,10349.1,0
9/12/2020,10349.01,10486.58,10282.86,10455.56,0
9/13/2020,10457.59,10578.85,10224.91,10303.68,0
9/14/2020,10303.93,10753.06,10259.71,10717.92,0
9/15/2020,10719.68,10933.94,10630.69,10857.6,0
9/16/2020,10862.81,11094.01,10673.01,11018.82,0
9/17/2020,11020.09,11045.98,10760.07,10962.52,0
9/18/2020,10962.27,11039.97,10824.81,10942.16,0
9/19/2020,10943.96,11172.12,10897.69,11054.46,0
9/20/2020,11054.36,11088.34,10778.79,10876.56,0
9/21/2020,10876.09,10991.97,10346.94,10508.75,0
9/22/2020,10508.45,10576.61,10366.89,10550.98,0
9/23/2020,10552.37,10559.88,10167.34,10260,0
9/24/2020,10256.9,10711.94,10213.82,10651.58,0
9/25/2020,10651.61,10791.15,10564.66,10752.93,0
9/26/2020,10756.64,10818.56,10658.19,10730.61,0
9/27/2020,10728.56,10809.3,10613.66,10726.61,0
9/28/2020,10734.61,10949.59,10734.61,10890.12,0
9/29/2020,10889.1,10889.1,10644.14,10770.6,0
9/30/2020,10772.79,10860.58,10666.35,10708.3,0
10/1/2020,10706.91,10921.06,10456.41,10592.89,0
