Date,Open,High,Low,Close
11/15/2021,1867.85,1870.07,1856.38,1862.8
11/16/2021,1862.91,1877.09,1849.64,1850.43
11/17/2021,1850.32,1868.01,1849.64,1867.43
11/18/2021,1866.9,1870.96,1855.39,1858.91
11/19/2021,1859.23,1865.39,1843.15,1846.97
11/22/2021,1847.07,1849.13,1802.39,1804.8
11/23/2021,1807.295,1812.37,1782.16,1789.12
11/24/2021,1789.28,1796.4,1778.83,1788.64
11/25/2021,1788.34,1795.12,1786.17,1788.635
11/26/2021,1788.705,1815.46,1780.995,1791.875
11/29/2021,1791.875,1799.44,1780.525,1784.71
11/30/2021,1785.15,1808.71,1770.01,1774.96
12/1/2021,1775.085,1793.41,1772.25,1781.87
12/2/2021,1781.97,1783.35,1762.08,1768.3
12/3/2021,1769.75,1786.16,1766.23,1782.96
12/6/2021,1785.3,1787.66,1776.05,1778.48
12/7/2021,1778.935,1787.69,1772.44,1784.17
12/8/2021,1784.575,1793.08,1779.77,1783.09
12/9/2021,1783.25,1787.58,1774.01,1775.17
12/10/2021,1776.02,1789.33,1770.2,1782.9
12/13/2021,1783.395,1791.39,1781.925,1786.68
12/14/2021,1786.15,1789.58,1766.82,1770.7
12/15/2021,1771.32,1780.88,1754.81,1777.13
12/16/2021,1778.36,1799.64,1775.65,1799.23
12/17/2021,1799.16,1814.27,1796.06,1796.14
12/20/2021,1800.04,1804.17,1787.18,1790.9
12/21/2021,1791.56,1800.42,1784.95,1788.97
12/22/2021,1788.7,1805.03,1786.02,1803.66
12/23/2021,1803.935,1810.7,1799.02,1808.57
12/27/2021,1808.005,1813.47,1803.15,1811.97
12/28/2021,1811.67,1820.16,1805.16,1806.15
12/29/2021,1806.19,1807.73,1789.53,1804.38
12/30/2021,1804.48,1817.18,1796.26,1814.69
12/31/2021,1815.085,1830.35,1814.59,1829.5
1/3/2022,1830.05,1831.82,1798.48,1801.32
1/4/2022,1802.37,1816.72,1799.15,1814.64
1/5/2022,1814.09,1829.66,1808.42,1810.29
1/6/2022,1810.76,1811.49,1786.53,1790.98
1/7/2022,1791.22,1798.64,1782.98,1795.81
1/10/2022,1796,1802.36,1790.49,1801.74
1/11/2022,1800.79,1823.28,1800.23,1821.54
1/12/2022,1820.82,1828.08,1814.89,1826.27
1/13/2022,1825.9,1828,1812.58,1822.7
1/14/2022,1821.585,1829.17,1814.8,1816.6
1/17/2022,1817.73,1823.24,1813.2,1819.255
1/18/2022,1818.85,1822.82,1805.88,1813.81
1/19/2022,1813.67,1843.32,1810.37,1840.56
1/20/2022,1839.8,1847.81,1836.12,1839.6
1/21/2022,1839.34,1843.17,1828.6,1831.78
1/24/2022,1834.54,1844.27,1830,1843.17
1/25/2022,1842.99,1853.88,1835.09,1848.15
1/26/2022,1847.955,1850.15,1815.36,1819.45
1/27/2022,1820.015,1822.21,1791.91,1797.2
1/28/2022,1798.075,1799.44,1780.33,1788.87
1/31/2022,1790.41,1799.79,1785.62,1797.35
2/1/2022,1797.985,1808.79,1795.78,1801.11
2/2/2022,1800.655,1810.81,1794.64,1806.9
2/3/2022,1807.07,1808.98,1788.88,1804.86
2/4/2022,1805.39,1814.93,1792.64,1808.13
2/7/2022,1807.59,1823.58,1807.12,1820.54
2/8/2022,1820.93,1828.82,1815.49,1826.03
2/9/2022,1826.01,1835.83,1825,1832.99
2/10/2022,1832.76,1841.96,1821.93,1826.68
2/11/2022,1826.775,1865.44,1821.39,1861.27
2/14/2022,1861.01,1874.19,1850.96,1871.42
2/15/2022,1871.49,1879.51,1844.935,1853.55
2/16/2022,1853.83,1872.58,1850.51,1869.61
2/17/2022,1869.75,1901.16,1867.89,1898.4
2/18/2022,1898.63,1902.49,1886.71,1897.03
2/21/2022,1901.16,1908.28,1887.73,1904.075
2/22/2022,1908.21,1914.15,1891.6,1898.49
2/23/2022,1898.94,1910.55,1889.75,1909.19
2/24/2022,1910.4,1974.04,1881.06,1904.1
2/25/2022,1906.015,1921.34,1883.24,1890.79
2/28/2022,1889.24,1931.48,1889.24,1908.82
3/1/2022,1907.645,1950.04,1901.47,1945.135
3/2/2022,1944.305,1947.97,1914.25,1928.67
3/3/2022,1928.965,1941.15,1922.17,1936.31
3/4/2022,1937.23,1970.25,1929.79,1967.46
3/7/2022,1970.93,2002.6,1961.44,1997.7
3/8/2022,1996.775,2069.94,1981.29,2050.01
3/9/2022,2049.48,2059.18,1976.17,1991.97
3/10/2022,1991.62,2009.07,1970.99,1996.87
3/11/2022,1997.12,1999.02,1959.04,1982.68
3/14/2022,1980.54,1981.04,1949.82,1953.71
3/15/2022,1953.56,1954.69,1907.39,1916.26
3/16/2022,1916.25,1929.54,1895.48,1925.71
3/17/2022,1925.86,1949.75,1925.33,1941.27
3/18/2022,1941.27,1945.21,1918.16,1921.13
3/21/2022,1920.22,1939.96,1918.33,1936.24
3/22/2022,1936.24,1938.36,1911.29,1920.87
3/23/2022,1920.74,1948.41,1915.59,1945.21
3/24/2022,1945.16,1965.74,1937.59,1958.42
3/25/2022,1958.33,1964.27,1943.37,1958.16
3/28/2022,1959.24,1959.75,1917.11,1922.78
3/29/2022,1923.06,1929.38,1890.42,1919.48
3/30/2022,1920.21,1938.18,1916.08,1932.71
3/31/2022,1933.31,1949.8,1919.39,1937.27
4/1/2022,1937.58,1939.54,1918.09,1922.73
4/4/2022,1925.5,1936.8,1916.2,1932.74
4/5/2022,1932.89,1944.57,1918.065,1923.495
4/6/2022,1923.81,1933.565,1916.055,1925.355
4/7/2022,1925.25,1937.815,1920.625,1931.575
4/8/2022,1931.6,1948.115,1927.875,1944.185
4/11/2022,1947.06,1969.125,1940.115,1953.765
4/12/2022,1954.16,1978.405,1949.905,1966.615
4/13/2022,1967.08,1981.555,1962.965,1978.185
4/14/2022,1977.56,1980.405,1961.335,1973.495
4/18/2022,1974.2,1998.325,1971.29,1978.735
4/19/2022,1977.81,1981.985,1944.335,1950.145
4/20/2022,1950.35,1958.355,1939.355,1957.625
4/21/2022,1957.17,1957.625,1936.895,1951.395
4/22/2022,1951.11,1955.635,1926.845,1932.645
4/25/2022,1932.05,1934.425,1891.645,1898.145
4/26/2022,1898.67,1911.165,1895.825,1905.315
4/27/2022,1905.93,1907.095,1881.445,1885.955
4/28/2022,1885.83,1896.755,1872.355,1894.545
4/29/2022,1894.91,1919.975,1892.635,1896.395
5/2/2022,1896.11,1899.955,1855.195,1862.885
5/3/2022,1863.52,1877.955,1850.495,1868.295
5/4/2022,1868.4,1889.595,1861.495,1881.335
5/5/2022,1883.25,1909.845,1872.765,1877.165
5/6/2022,1877.15,1892.555,1866.265,1880.915
5/9/2022,1882.28,1885.765,1852.025,1853.865
5/10/2022,1854.46,1865.455,1835.825,1838.325
5/11/2022,1838.85,1857.985,1832.165,1852.525
5/12/2022,1852.02,1858.895,1821.465,1821.805
5/13/2022,1822.51,1828.785,1799.215,1809.765
5/16/2022,1811.51,1826.865,1787.395,1823.995
5/17/2022,1825.78,1836.075,1812.995,1815.065
5/18/2022,1814.68,1824.685,1807.585,1816.615
5/19/2022,1816.54,1849.165,1811.055,1842.135
5/20/2022,1841.86,1849.445,1832.715,1844.705
5/23/2022,1846,1865.345,1844.17,1853.575
5/24/2022,1853.73,1869.715,1849.425,1866.535
5/25/2022,1865.71,1868.125,1843.565,1853.305
5/26/2022,1853.2,1854.395,1841.785,1850.815
5/27/2022,1851.21,1861.865,1848.125,1853.495
5/30/2022,1853.1,1864.025,1848.275,1855.215
5/31/2022,1855.165,1857.085,1835.195,1837.635
6/1/2022,1836.92,1850.025,1828.635,1846.405
6/2/2022,1846.9,1870.405,1844.195,1868.645
6/3/2022,1869.13,1873.955,1847.515,1850.775
6/6/2022,1850.81,1857.645,1840.715,1841.705
6/7/2022,1841.12,1855.495,1837.205,1852.415
6/8/2022,1852.68,1859.655,1844.735,1853.165
6/9/2022,1852.96,1855.365,1840.315,1847.945
6/10/2022,1848.07,1875.865,1825.615,1871.945
6/13/2022,1871.53,1878.985,1819.105,1819.525
6/14/2022,1820.48,1831.515,1805.185,1808.255
6/15/2022,1808.75,1841.355,1807.59,1833.89
6/16/2022,1833.74,1857.535,1816.355,1856.725
6/17/2022,1855.58,1856.725,1833.975,1837.115
6/20/2022,1838.33,1846.055,1834.895,1836.8
6/21/2022,1838.34,1843.665,1828.695,1833.125
6/22/2022,1833.03,1847.955,1823.555,1837.935
6/23/2022,1837.82,1845.705,1822.615,1822.665
6/24/2022,1823.32,1831.615,1817.015,1823.795
6/27/2022,1838,1840.985,1820.915,1822.775
6/28/2022,1822.73,1829.455,1818.535,1819.945
6/29/2022,1820.08,1832.755,1812.255,1817.915
6/30/2022,1817.86,1824.655,1802.885,1807.215
7/1/2022,1807.3,1809.385,1784.585,1806.055
7/4/2022,1808.81,1814.355,1804.01,1807.95
7/5/2022,1807.95,1812.145,1764.075,1764.785
7/6/2022,1766.33,1772.955,1732.505,1739.295
7/7/2022,1739.7,1748.985,1736.575,1740.225
7/8/2022,1740.38,1751.585,1733.835,1741.515
7/11/2022,1743.08,1744.725,1731.385,1734.065
7/12/2022,1733.56,1742.135,1723.415,1726.205
7/13/2022,1726.125,1745.425,1707.515,1735.655
7/14/2022,1735.85,1736.405,1697.665,1709.935
7/15/2022,1710.81,1716.605,1699.295,1705.795
7/18/2022,1708.1,1723.735,1706.17,1709.145
7/19/2022,1709.54,1718.465,1705.375,1711.715
7/20/2022,1711.77,1714.175,1692.815,1696.605
7/21/2022,1696.51,1720.295,1681.205,1718.335
7/22/2022,1718,1739.125,1712.965,1724.155
7/25/2022,1727.39,1736.245,1714.945,1719.735
7/26/2022,1719.3,1728.235,1713.765,1717.525
7/27/2022,1717.64,1740.335,1711.645,1734.465
7/28/2022,1734.45,1757.115,1734.185,1756.065
7/29/2022,1755.89,1768.005,1752.695,1761.035
8/1/2022,1765.7,1774.965,1758.465,1772.235
8/2/2022,1772.24,1788.055,1760.31,1761.345
8/3/2022,1762.12,1772.745,1754.395,1765.625
8/4/2022,1765.31,1794.965,1763.355,1791.245
8/5/2022,1790.77,1794.935,1765.185,1773.485
8/8/2022,1775.24,1790.105,1771.01,1789.145
8/9/2022,1788.97,1800.455,1783.355,1794.435
8/10/2022,1795.24,1807.785,1787.675,1792.285
8/11/2022,1792.3,1799.205,1783.735,1789.505
8/12/2022,1789.76,1802.155,1784.975,1801.435
8/15/2022,1801.9,1802.47,1773.065,1779.545
8/16/2022,1780.12,1783.185,1771.625,1775.475
8/17/2022,1775.88,1782.375,1759.885,1762.145
8/18/2022,1762.4,1772.445,1755.455,1758.465
8/19/2022,1759.1,1759.295,1745.655,1746.665
8/22/2022,1747.15,1749.135,1728.015,1736.235
8/23/2022,1735.93,1754.165,1730.935,1747.965
8/24/2022,1748,1755.865,1742.565,1751.345
8/25/2022,1751.31,1765.525,1750.025,1758.675
8/26/2022,1758.76,1758.955,1734.275,1736.895
8/29/2022,1736.35,1745.385,1720.405,1737.595
8/30/2022,1737.65,1740.585,1721.225,1724.375
8/31/2022,1723.25,1726.605,1709.695,1711.145
9/1/2022,1711.07,1711.515,1688.925,1697.685
9/2/2022,1696.85,1718.015,1695.095,1709.765
9/5/2022,1712.11,1715.815,1707.885,1710.04
9/6/2022,1709.7,1726.155,1699.985,1701.985
9/7/2022,1702.12,1719.385,1691.445,1718.455
9/8/2022,1718.22,1728.235,1704.105,1708.605
9/9/2022,1708.69,1729.435,1708.605,1715.935
9/12/2022,1717.49,1735.125,1712.095,1724.705
9/13/2022,1724.84,1731.855,1697.225,1702.555
9/14/2022,1701.63,1706.995,1693.735,1697.475
9/15/2022,1697.345,1698.305,1660.565,1664.525
9/16/2022,1665.17,1680.205,1654.245,1673.185
9/19/2022,1675.6,1680.035,1659.795,1675.705
9/20/2022,1675.8,1679.265,1660.055,1664.955
9/21/2022,1665.01,1687.935,1654.375,1673.875
9/22/2022,1673.21,1684.945,1655.735,1671.345
9/23/2022,1671.63,1675.935,1640.135,1643.155
9/26/2022,1644.55,1649.635,1621.245,1622.805
9/27/2022,1622.94,1642.415,1622.805,1629.195
9/28/2022,1629.72,1662.685,1614.905,1660.025
9/29/2022,1659.84,1664.955,1641.675,1660.615
9/30/2022,1660.74,1675.185,1659.365,1661.815
10/3/2022,1661.67,1701.485,1659.765,1699.695
10/4/2022,1698.44,1729.345,1695.275,1726.415
10/5/2022,1725.17,1727.815,1700.855,1716.345
10/6/2022,1716.32,1725.445,1707.025,1712.655
10/7/2022,1712.44,1714.865,1691.195,1695.525
10/10/2022,1696.6,1699.955,1665.945,1668.145
10/11/2022,1668.795,1683.955,1661.115,1666.265
10/12/2022,1666.6,1678.085,1661.535,1673.255
10/13/2022,1673.82,1682.335,1642.475,1666.265
10/14/2022,1666.52,1671.805,1640.385,1642.845
10/17/2022,1643.85,1668.395,1643.65,1650.765
10/18/2022,1650.4,1660.915,1646.065,1652.085
10/19/2022,1652.12,1654.495,1627.865,1629.155
10/20/2022,1629.28,1645.585,1622.545,1628.265
10/21/2022,1628.115,1657.175,1617.395,1655.175
10/24/2022,1658.68,1669.75,1644.055,1649.405
10/25/2022,1650.1,1662.305,1638.405,1653.155
10/26/2022,1652.415,1674.935,1649.855,1664.835
10/27/2022,1664.4,1670.825,1655.065,1663.455
10/28/2022,1662.57,1667.045,1638.325,1645.245
10/31/2022,1644.275,1645.675,1631.955,1632.755
11/1/2022,1632.75,1656.85,1631.42,1648.3
11/2/2022,1646.885,1669.205,1633.385,1634.175
11/3/2022,1634.105,1641.035,1616.755,1630.325
11/4/2022,1630.395,1681.695,1629.485,1681.4
11/7/2022,1674.93,1681.875,1667.175,1675.385
11/8/2022,1675.08,1716.945,1664.785,1712.375
11/9/2022,1711.73,1722.115,1702.285,1707.035
11/10/2022,1706.28,1757.315,1703.965,1755.575
11/11/2022,1754.2,1768.185,1747.435,1767.865
11/14/2022,1771.43,1775.065,1753.475,1771.305
11/15/2022,1770.53,1786.395,1767.155,1778.815
11/16/2022,1777.83,1785.055,1770.355,1773.865
11/17/2022,1773.85,1774.725,1754.685,1760.275
11/18/2022,1760.77,1767.725,1747.625,1748.775
11/21/2022,1750.5,1753.045,1732.665,1737.905
11/22/2022,1738.8,1749.785,1737.115,1740.115
11/23/2022,1740.22,1753.175,1728.93,1749.585
11/24/2022,1749.58,1758.665,1749.275,1755.435
11/25/2022,1755.245,1761.145,1746.075,1754.625
11/28/2022,1754.08,1763.675,1739.795,1741.685
11/29/2022,1740.57,1758.935,1739.96,1749.795
11/30/2022,1749.58,1770.045,1745.505,1768.615
12/1/2022,1768.69,1803.775,1768.585,1802.935
12/2/2022,1802.04,1804.515,1778.89,1797.56
12/5/2022,1797.73,1810.03,1765.92,1768.77
12/6/2022,1768.2,1780.9,1767.34,1771.09
12/7/2022,1771.13,1790.59,1768.87,1786.13
12/8/2022,1785.92,1794.85,1781.42,1789.09
12/9/2022,1789.72,1806.01,1788.61,1795.12
12/12/2022,1796.8,1797.32,1777.69,1781.41
12/13/2022,1781.12,1824.48,1781.12,1810.61
12/14/2022,1810.63,1813.92,1796.5,1807.42
12/15/2022,1807.28,1808.67,1774.39,1776.9
12/16/2022,1776.7,1794.28,1774.53,1792.2
12/19/2022,1792.75,1798.86,1783.95,1787.75
12/20/2022,1787.43,1821.07,1784.68,1817.83
12/21/2022,1817.92,1823.84,1812,1814.37
12/22/2022,1814.03,1820.49,1785.08,1792.45
12/23/2022,1793.52,1803.27,1791.33,1797.69
12/27/2022,1800.9,1833.31,1800.39,1813.63
12/28/2022,1813.84,1814.62,1797.23,1804.35
12/29/2022,1804.42,1820.17,1803.85,1815.02
12/30/2022,1814.74,1826.05,1813.62,1823.48
1/3/2023,1828.86,1849.96,1824.4,1839.54
1/4/2023,1838.77,1865.09,1836.36,1854.66
1/5/2023,1854.5,1859.08,1825.07,1832.96
1/6/2023,1832.34,1869.84,1831.48,1867.01
1/9/2023,1868.22,1881.36,1865.38,1871.78
1/10/2023,1871.09,1880.61,1867.92,1876.96
1/11/2023,1876.7,1886.55,1867.28,1875.65
1/12/2023,1875.05,1901.55,1874.72,1896.87
1/13/2023,1895.84,1921.96,1892.36,1920.74
1/16/2023,1920.2,1929,1910.92,1915.74
1/17/2023,1916.405,1919.08,1903.94,1908.67
1/18/2023,1908.42,1925.83,1896.72,1904.34
1/19/2023,1904.18,1935.19,1901.03,1932.17
1/20/2023,1931.65,1937.47,1920.73,1927.27
1/23/2023,1926.11,1935.55,1911.65,1931.02
1/24/2023,1930.96,1942.54,1917.56,1937.3
1/25/2023,1937.12,1948.06,1920.18,1946.27
1/26/2023,1946.48,1949.16,1919.13,1929.18
1/27/2023,1928.5,1935.01,1917.13,1926.56
1/30/2023,1928.24,1934.48,1920.73,1923.22
1/31/2023,1923.09,1931.08,1901.04,1928.28
2/1/2023,1928.13,1954.41,1920.7,1950.18
2/2/2023,1951.3,1959.71,1911.41,1912.64
2/3/2023,1912.05,1918.61,1861.62,1864.85
2/6/2023,1864.87,1881.19,1860.3,1867.69
2/7/2023,1867.75,1884.23,1865.23,1873.72
2/8/2023,1874.04,1886.12,1869.7,1875.55
2/9/2023,1875.24,1890.16,1859,1861.7
2/10/2023,1862.93,1872,1852.86,1864.2
2/13/2023,1864.7,1866.46,1850.56,1853.45
2/14/2023,1853.82,1869.95,1843.63,1854.46
2/15/2023,1854.08,1860.01,1830.67,1835.91
2/16/2023,1836.44,1845.34,1827.67,1836.5
2/17/2023,1836.51,1843.69,1818.98,1841.93
2/20/2023,1841.01,1847.58,1837.36,1841.295
2/21/2023,1841.9,1843.91,1830.29,1835.01
2/22/2023,1834.88,1845.98,1823.67,1825.26
2/23/2023,1826.05,1833.7,1818.02,1822.37
2/24/2023,1822.69,1827.87,1809,1810.98
2/27/2023,1811.13,1820.14,1806.86,1817.31
2/28/2023,1817.24,1831.21,1805.1,1826.8
3/1/2023,1826.9,1844.31,1823.12,1836.705
3/2/2023,1837.31,1838.84,1830.08,1835.75
3/3/2023,1836.21,1856.33,1835.75,1855.24
3/6/2023,1854.95,1858.31,1845.24,1846.76
3/7/2023,1846.465,1851.64,1812.85,1813.23
3/8/2023,1814.27,1824.29,1809.6,1813.82
3/9/2023,1814.29,1835.41,1812.05,1830.86
3/10/2023,1831.54,1870.01,1827.81,1869.9
3/13/2023,1884.295,1914.66,1871.6,1910.27
3/14/2023,1910.19,1914.18,1895.5,1904.27
3/15/2023,1904.32,1937.35,1885.78,1920.35
3/16/2023,1920.46,1933.37,1907.54,1920.02
3/17/2023,1920.15,1989.33,1918.54,1989.33
3/20/2023,1977.45,2009.6,1965.94,1978.36
3/21/2023,1978.36,1985.15,1935.51,1941.18
3/22/2023,1941.32,1978.8,1934.45,1965.71
3/23/2023,1965.665,2003.36,1965.665,1992.03
3/24/2023,1991.95,2003.01,1975.225,1977.78
3/27/2023,1977.78,1980.75,1944.35,1956.52
3/28/2023,1956.69,1975.31,1949.41,1973.7
3/29/2023,1973.6,1974.48,1958.76,1964.52
3/30/2023,1963.73,1984.29,1955.63,1980.31
3/31/2023,1980.55,1987.06,1966.98,1970.8
4/3/2023,1969.17,1990.52,1949.94,1984.565
4/4/2023,1984.32,2025.02,1977.09,2020.665
4/5/2023,2021.06,2032.02,2010.48,2020.84
4/6/2023,2020.97,2021.46,2001.11,2007.465
4/10/2023,1994.47,2009.83,1981.8,1991.35
4/11/2023,1991.28,2007.5,1988.91,2003.62
4/12/2023,2003.2,2027.86,2001.54,2014.94
4/13/2023,2014.52,2048.19,2014.12,2040.15
4/14/2023,2040.49,2047.47,1992.49,2005.45
4/17/2023,2004.1,2015.04,1981.42,1995.16
4/18/2023,1995.24,2011.89,1991.4,2005.28
4/19/2023,2005.03,2008.22,1969.38,1994.79
4/20/2023,1994.56,2012.3,1990.6,2004.82
4/21/2023,2004.39,2005.59,1971.73,1982.78
4/24/2023,1983.01,1990.85,1974.26,1989.1
4/25/2023,1989.06,2003.77,1976.26,1997.13
4/26/2023,1996.27,2008.93,1983.61,1989.46
4/27/2023,1989.82,2003.33,1974.32,1987.85
4/28/2023,1987.71,1995,1976.44,1989.27
5/1/2023,1989.94,2005.95,1977.18,1982.48
5/2/2023,1982.25,2019.39,1978.74,2016.7
5/3/2023,2016.19,2040.405,2008.44,2038.64
5/4/2023,2066.18,2078.925,2030.49,2050.19
5/5/2023,2049.28,2053.01,1999.63,2018
5/8/2023,2016.72,2029.39,2014.45,2021.49
5/9/2023,2021.1,2037.67,2019.64,2034.56
5/10/2023,2034.58,2048.17,2021.66,2030.185
5/11/2023,2029.96,2040.94,2011.45,2015.12
5/12/2023,2015.09,2022.57,2001.2,2011.06
5/15/2023,2008.5,2022.16,2007.58,2016.46
5/16/2023,2016.39,2018.35,1985.58,1988.92
5/17/2023,1988.86,1993.05,1975.19,1981.57
5/18/2023,1981.69,1986.01,1952.04,1957.53
5/19/2023,1958.2,1983.99,1954.08,1976.33
5/22/2023,1977.89,1982.61,1969.01,1971.82
5/23/2023,1972,1977.65,1954.4,1975.03
5/24/2023,1974.78,1985.15,1956.78,1957.36
5/25/2023,1958.07,1964.83,1938.96,1940.86
5/26/2023,1940.74,1957.25,1937.12,1947.59
5/29/2023,1942.915,1949.81,1940.38,1943.385
5/30/2023,1944.25,1963.56,1932.25,1959.43
5/31/2023,1959.23,1974.84,1953.74,1962.93
6/1/2023,1962.89,1983.13,1953.42,1977.58
6/2/2023,1977.01,1983.49,1948.15,1948.75
6/5/2023,1947.05,1964.02,1938.22,1961.89
6/6/2023,1961.76,1966.35,1954.55,1963.36
6/7/2023,1963.63,1970.06,1939.99,1940.01
6/8/2023,1940.14,1970.2,1939.88,1965.7
6/9/2023,1965.83,1972.84,1957.01,1960.04
6/12/2023,1961.28,1967.04,1949.42,1957.49
6/13/2023,1957.3,1970.11,1940.07,1943.6
6/14/2023,1943.4,1960.36,1939.82,1941.97
6/15/2023,1941.74,1960.3,1925.35,1958.045
6/16/2023,1957.3,1967.92,1953.54,1955.66
6/19/2023,1957.56,1958.77,1947.07,1950.35
6/20/2023,1950.47,1956.69,1929.85,1936.325
6/21/2023,1936.56,1939.54,1919.9,1932.7
6/22/2023,1932.92,1935.06,1912.53,1913.77
6/23/2023,1914.1,1937.32,1910.3,1919.15
6/26/2023,1920.73,1933.365,1920.73,1923.145
6/27/2023,1923.4,1930.575,1911.385,1913.765
6/28/2023,1914.22,1917.185,1902.915,1907.425
6/29/2023,1907.78,1913.055,1893.075,1908.235
6/30/2023,1908.69,1922.785,1900.605,1920.185
7/3/2023,1919.93,1930.945,1910.285,1921.59
7/4/2023,1921.55,1930.745,1919.99,1925.895
7/5/2023,1925.68,1935.025,1914.845,1915.235
7/6/2023,1915.46,1927.595,1902.835,1910.925
7/7/2023,1910.92,1934.755,1909.65,1924.845
7/10/2023,1924.88,1928.175,1912.905,1925.345
7/11/2023,1925.45,1938.435,1924.455,1932.225
7/12/2023,1932.27,1959.665,1932.225,1957.425
7/13/2023,1957.16,1963.385,1952.675,1960.475
7/14/2023,1960.39,1963.805,1951.105,1954.535
7/17/2023,1955.325,1959.865,1945.855,1954.935
7/18/2023,1954.7,1984.395,1954.7,1978.805
7/19/2023,1978.87,1980.95,1969.94,1977.01
7/20/2023,1975.8,1987.52,1965.44,1969.53
7/21/2023,1970.29,1973.73,1956.93,1962.5
7/24/2023,1962.075,1967.925,1953.545,1954.855
7/25/2023,1955.26,1965.585,1953.235,1965.015
7/26/2023,1965.18,1978.095,1962.105,1972.295
7/27/2023,1971.91,1982.16,1942.72,1945.645
7/28/2023,1946.4,1963.545,1945.575,1959.135
7/31/2023,1959.055,1972.395,1951.525,1965.575
8/1/2023,1965.78,1966.065,1941.385,1944.175
8/2/2023,1949.55,1954.795,1933.245,1934.895
8/3/2023,1935.15,1939.005,1929.755,1934.165
8/4/2023,1934.35,1946.595,1928.105,1941.515
8/7/2023,1942.985,1946.755,1931.545,1936.645
8/8/2023,1936.61,1938.135,1922.925,1925.305
8/9/2023,1925.31,1932.415,1914.125,1914.785
8/10/2023,1914.9,1930.065,1912.32,1912.375
8/11/2023,1912.82,1920.925,1911.025,1913.705
8/14/2023,1912.965,1916.195,1902.865,1907.495
8/15/2023,1907.47,1911.675,1896.685,1901.985
8/16/2023,1901.87,1907.26,1891.52,1892.12
8/17/2023,1892.19,1903.47,1885.18,1889.38
8/18/2023,1889.58,1896.77,1886.88,1889.48
8/21/2023,1889.475,1898.71,1884.89,1894.68
8/22/2023,1894.73,1904.38,1889.24,1897.45
8/23/2023,1897.47,1920.39,1897.45,1915.605
8/24/2023,1915.42,1923.375,1912.035,1916.83
8/25/2023,1917.17,1922.325,1903.935,1914.355
8/28/2023,1915.74,1926.155,1912.965,1920.235
8/29/2023,1920.27,1938.215,1914.515,1937.465
8/30/2023,1937.53,1949.005,1935.085,1942.58
8/31/2023,1942.87,1947.845,1939.165,1940.095
9/1/2023,1940.19,1952.925,1934.665,1940.585
9/4/2023,1939.66,1946.355,1936.925,1938.355
9/5/2023,1938.73,1939.025,1925.455,1926.115
9/6/2023,1926.4,1929.185,1915.355,1916.565
9/7/2023,1917.03,1923.435,1916.255,1919.705
9/8/2023,1919.7,1929.595,1917.425,1919.255
9/11/2023,1918.885,1930.595,1917.625,1922.415
9/12/2023,1922.79,1924.575,1907.715,1913.425
9/13/2023,1913.2,1915.725,1905.955,1908.245
9/14/2023,1908.91,1912.945,1901.115,1910.635
9/15/2023,1911.08,1930.395,1909.925,1922.505
9/18/2023,1924.15,1934.265,1922.675,1933.755
9/19/2023,1933.83,1937.425,1929.865,1931.435
9/20/2023,1931.94,1947.465,1928.015,1930.405
9/21/2023,1930.61,1931.565,1914.005,1920.11
9/22/2023,1920.06,1929.095,1919.51,1925.415
9/25/2023,1925.025,1927.185,1915.255,1915.995
9/26/2023,1916.24,1916.815,1899.265,1900.665
9/27/2023,1900.72,1903.84,1872.59,1875.06
9/28/2023,1876.53,1879.55,1857.93,1864.94
9/29/2023,1865.49,1879.78,1846.39,1848.49
10/2/2023,1848.09,1848.99,1827.27,1827.89
10/3/2023,1829.23,1833.185,1815.325,1822.975
10/4/2023,1823.69,1830.405,1816.725,1821.25
10/5/2023,1821.83,1829.225,1813.235,1820.255
10/6/2023,1820.8,1834.745,1810.565,1829.385
10/9/2023,1846.34,1863.535,1844.255,1861.505
10/10/2023,1861.45,1865.41,1853.13,1860.5
10/11/2023,1860.15,1877.23,1858.75,1874.35
10/12/2023,1874.75,1885.02,1868,1868.81
10/13/2023,1869.1,1930.81,1868.81,1928.23
10/16/2023,1929.33,1929.375,1908.395,1920.185
10/17/2023,1920.12,1931.525,1912.525,1923.145
10/18/2023,1924.05,1962.615,1923.145,1947.735
10/19/2023,1947.87,1977.765,1945.295,1974.385
10/20/2023,1973.55,1997.13,1972.09,1979.84
10/23/2023,1973.72,1983.68,1964.46,1972.85
10/24/2023,1973.62,1980.78,1953.72,1971.12
10/25/2023,1971.01,1987.07,1963.51,1979.565
10/26/2023,1980.66,1993.43,1972.09,1984.87
10/27/2023,1984.72,2009.41,1976.96,2007.33
10/30/2023,2001.48,2006.85,1991,1995.14
10/31/2023,1995.12,2007.82,1979,1984.69
11/1/2023,1984.9,1992.03,1970.05,1983.925
11/2/2023,1983.83,1991,1978.97,1985
11/3/2023,1985.01,2004.09,1983.34,1992.57
11/6/2023,1992.57,1993.18,1977.47,1977.99
11/7/2023,1978.13,1978.38,1956.78,1969.13
11/8/2023,1969.33,1971.07,1947.56,1950.28
11/9/2023,1950.03,1965.615,1945.005,1958.435
11/10/2023,1958.27,1960.855,1933.365,1936.025
11/13/2023,1938.78,1949.135,1921.12,1946.21
11/14/2023,1946.3,1970.745,1943.845,1963.125
11/15/2023,1962.81,1975.055,1955.545,1959.395
11/16/2023,1959.975,1987.965,1956.615,1981.27
